transaction_id,fund_id,transaction_date,transaction_type,amount,currency,counterparty,status
TXN00003667,PAM0011,2024-08-08,Performance Fee,-120429.85,EUR,CP006,Settled
TXN00003668,PAM0011,2024-08-14,Subscription,1456337.94,EUR,CP014,Settled
TXN00003669,PAM0011,2024-08-12,Subscription,2420057.68,EUR,CP046,Settled
TXN00003670,PAM0011,2024-08-21,Subscription,4730685.76,EUR,CP022,Failed
TXN00003671,PAM0011,2024-09-12,Management Fee,-596695.83,EUR,CP043,Settled
TXN00003672,PAM0011,2024-09-08,Subscription,3515263.24,EUR,CP042,Settled
TXN00003673,PAM0011,2024-09-03,Management Fee,-638608.0,EUR,CP046,Settled
TXN00003674,PAM0011,2024-09-15,Expense,-40941.37,EUR,CP017,Settled
TXN00003675,PAM0011,2024-10-20,Subscription,4599177.16,EUR,CP046,Settled
TXN00003676,PAM0011,2024-10-13,Management Fee,-571554.49,EUR,CP021,Settled
TXN00003677,PAM0011,2024-10-13,Redemption,-2840687.25,EUR,CP015,Settled
TXN00003678,PAM0011,2024-10-31,Redemption,-2172472.35,EUR,CP031,Settled
TXN00003679,PAM0011,2024-10-26,Redemption,-179386.91,EUR,CP043,Settled
TXN00003680,PAM0011,2024-10-13,Dividend,-365473.34,EUR,CP002,Settled
TXN00003681,PAM0011,2024-10-04,Redemption,-173931.32,EUR,CP015,Settled
TXN00003682,PAM0011,2024-11-08,Dividend,-425785.97,EUR,CP017,Settled
TXN00003683,PAM0011,2024-11-28,Redemption,-191989.14,EUR,CP018,Settled
TXN00003684,PAM0011,2024-11-24,Subscription,381790.42,EUR,CP029,Settled
TXN00003685,PAM0011,2024-11-28,Redemption,-1530021.94,EUR,CP012,Settled
TXN00003686,PAM0011,2024-11-27,Redemption,-1156221.96,EUR,CP042,Settled
TXN00003687,PAM0011,2024-11-16,Expense,-9904.97,EUR,CP013,Settled
TXN00003688,PAM0011,2024-12-23,Subscription,2324326.09,EUR,CP008,Settled
TXN00003689,PAM0011,2024-12-15,Redemption,-2812169.72,EUR,CP001,Settled
TXN00003690,PAM0011,2024-12-27,Subscription,2629811.86,EUR,CP007,Settled
TXN00003691,PAM0012,2020-01-27,Management Fee,-718758.87,USD,CP046,Settled
TXN00003692,PAM0012,2020-01-29,Subscription,4575407.29,USD,CP009,Settled
TXN00003693,PAM0012,2020-01-25,Subscription,3086153.72,USD,CP027,Settled
TXN00003694,PAM0012,2020-01-09,Redemption,-2314747.98,USD,CP014,Settled
TXN00003695,PAM0012,2020-02-11,Management Fee,-681978.46,USD,CP037,Settled
TXN00003696,PAM0012,2020-02-29,Subscription,1768527.57,USD,CP002,Settled
TXN00003697,PAM0012,2020-02-11,Subscription,2988313.69,USD,CP042,Settled
TXN00003698,PAM0012,2020-02-12,Redemption,-699910.15,USD,CP035,Settled
TXN00003699,PAM0012,2020-02-20,Redemption,-1399554.38,USD,CP003,Settled
TXN00003700,PAM0012,2020-02-15,Dividend,-280440.82,USD,CP010,Settled
TXN00003701,PAM0012,2020-02-13,Subscription,500781.11,USD,CP043,Settled
TXN00003702,PAM0012,2020-03-05,Expense,-24737.33,USD,CP018,Settled
TXN00003703,PAM0012,2020-03-24,Subscription,799495.53,USD,CP005,Settled
TXN00003704,PAM0012,2020-03-06,Redemption,-1348915.84,USD,CP020,Settled
TXN00003705,PAM0012,2020-03-13,Subscription,1331134.99,USD,CP029,Settled
TXN00003706,PAM0012,2020-04-21,Subscription,4543503.34,USD,CP004,Settled
TXN00003707,PAM0012,2020-04-08,Subscription,931704.37,USD,CP033,Settled
TXN00003708,PAM0012,2020-04-20,Expense,-26225.39,USD,CP042,Settled
TXN00003709,PAM0012,2020-04-26,Subscription,250416.37,USD,CP039,Settled
TXN00003710,PAM0012,2020-04-08,Dividend,-106456.67,USD,CP030,Settled
TXN00003711,PAM0012,2020-04-12,Redemption,-1174356.23,USD,CP048,Settled
TXN00003712,PAM0012,2020-04-03,Subscription,3713452.53,USD,CP045,Settled
TXN00003713,PAM0012,2020-04-18,Redemption,-1626806.97,USD,CP040,Settled
TXN00003714,PAM0012,2020-05-15,Subscription,2964093.3,USD,CP028,Settled
TXN00003715,PAM0012,2020-05-07,Redemption,-668054.13,USD,CP042,Settled
TXN00003716,PAM0012,2020-05-12,Dividend,-301591.1,USD,CP013,Settled
TXN00003717,PAM0012,2020-06-05,Subscription,2303967.81,USD,CP044,Settled
TXN00003718,PAM0012,2020-06-10,Subscription,4520143.44,USD,CP015,Settled
TXN00003719,PAM0012,2020-06-15,Expense,-35211.14,USD,CP034,Settled
TXN00003720,PAM0012,2020-06-11,Redemption,-867493.65,USD,CP007,Settled
TXN00003721,PAM0012,2020-06-08,Redemption,-1094364.28,USD,CP021,Settled
TXN00003722,PAM0012,2020-07-20,Redemption,-176401.13,USD,CP019,Settled
TXN00003723,PAM0012,2020-07-12,Subscription,4822799.46,USD,CP049,Settled
TXN00003724,PAM0012,2020-07-18,Dividend,-203805.33,USD,CP034,Settled
TXN00003725,PAM0012,2020-07-05,Expense,-32474.24,USD,CP004,Settled
TXN00003726,PAM0012,2020-07-12,Management Fee,-792719.89,USD,CP012,Settled
TXN00003727,PAM0012,2020-07-10,Redemption,-318191.41,USD,CP014,Settled
TXN00003728,PAM0012,2020-08-24,Subscription,1639370.44,USD,CP026,Settled
TXN00003729,PAM0012,2020-08-17,Management Fee,-711684.31,USD,CP043,Settled
TXN00003730,PAM0012,2020-08-17,Performance Fee,0.0,USD,CP042,Settled
TXN00003731,PAM0012,2020-08-31,Dividend,-289139.13,USD,CP044,Settled
TXN00003732,PAM0012,2020-09-26,Dividend,-417882.33,USD,CP017,Settled
TXN00003733,PAM0012,2020-09-03,Subscription,2816566.79,USD,CP046,Settled
TXN00003734,PAM0012,2020-09-25,Redemption,-1729214.72,USD,CP028,Settled
TXN00003735,PAM0012,2020-09-07,Management Fee,-717107.23,USD,CP049,Settled
TXN00003736,PAM0012,2020-10-26,Subscription,4326222.11,USD,CP041,Settled
TXN00003737,PAM0012,2020-10-30,Subscription,4326424.92,USD,CP011,Settled
TXN00003738,PAM0012,2020-10-12,Subscription,4722643.87,USD,CP016,Settled
TXN00003739,PAM0012,2020-10-23,Management Fee,-703326.46,USD,CP039,Settled
TXN00003740,PAM0012,2020-11-23,Dividend,-111572.78,USD,CP022,Settled
TXN00003741,PAM0012,2020-11-28,Subscription,3205563.63,USD,CP040,Settled
TXN00003742,PAM0012,2020-11-09,Redemption,-1501733.03,USD,CP001,Settled
TXN00003743,PAM0012,2020-12-07,Subscription,3579142.4,USD,CP029,Settled
TXN00003744,PAM0012,2020-12-25,Performance Fee,-104551.64,USD,CP023,Settled
TXN00003745,PAM0012,2020-12-27,Redemption,-1351472.9,USD,CP016,Settled
TXN00003746,PAM0012,2020-12-25,Expense,-8633.78,USD,CP025,Settled
TXN00003747,PAM0012,2020-12-22,Management Fee,-663687.14,USD,CP005,Settled
TXN00003748,PAM0012,2020-12-24,Performance Fee,-126403.6,USD,CP040,Settled
TXN00003749,PAM0012,2021-01-27,Redemption,-2910232.81,USD,CP029,Settled
TXN00003750,PAM0012,2021-01-13,Dividend,-250975.9,USD,CP046,Settled
TXN00003751,PAM0012,2021-01-25,Subscription,1029320.11,USD,CP015,Settled
TXN00003752,PAM0012,2021-01-06,Subscription,1035575.15,USD,CP032,Settled
TXN00003753,PAM0012,2021-01-30,Dividend,-129844.09,USD,CP012,Settled
TXN00003754,PAM0012,2021-01-24,Performance Fee,-182820.11,USD,CP010,Settled
TXN00003755,PAM0012,2021-02-18,Redemption,-1004305.57,USD,CP028,Settled
TXN00003756,PAM0012,2021-02-11,Dividend,-425399.07,USD,CP048,Settled
TXN00003757,PAM0012,2021-02-18,Redemption,-1904376.1,USD,CP029,Settled
TXN00003758,PAM0012,2021-03-28,Redemption,-278240.66,USD,CP002,Settled
TXN00003759,PAM0012,2021-03-24,Redemption,-454270.77,USD,CP008,Settled
TXN00003760,PAM0012,2021-03-15,Performance Fee,0.0,USD,CP015,Failed
TXN00003761,PAM0012,2021-03-08,Management Fee,-786717.6,USD,CP021,Settled
TXN00003762,PAM0012,2021-04-11,Performance Fee,0.0,USD,CP015,Settled
TXN00003763,PAM0012,2021-04-04,Performance Fee,0.0,USD,CP008,Settled
TXN00003764,PAM0012,2021-04-11,Redemption,-2019535.45,USD,CP016,Failed
TXN00003765,PAM0012,2021-04-30,Subscription,2356254.25,USD,CP033,Settled
TXN00003766,PAM0012,2021-05-30,Subscription,2300211.78,USD,CP043,Settled
TXN00003767,PAM0012,2021-05-21,Performance Fee,-77421.22,USD,CP042,Settled
TXN00003768,PAM0012,2021-05-08,Management Fee,-727208.74,USD,CP030,Settled
TXN00003769,PAM0012,2021-05-05,Redemption,-164941.38,USD,CP032,Settled
TXN00003770,PAM0012,2021-05-24,Subscription,3825349.13,USD,CP009,Settled
TXN00003771,PAM0012,2021-05-20,Redemption,-2138594.29,USD,CP009,Settled
TXN00003772,PAM0012,2021-05-16,Expense,-8592.87,USD,CP034,Settled
TXN00003773,PAM0012,2021-06-12,Redemption,-1847352.64,USD,CP036,Settled
TXN00003774,PAM0012,2021-06-08,Dividend,-377664.57,USD,CP017,Settled
TXN00003775,PAM0012,2021-06-24,Expense,-9331.25,USD,CP015,Settled
TXN00003776,PAM0012,2021-07-05,Redemption,-264233.49,USD,CP033,Settled
TXN00003777,PAM0012,2021-07-15,Management Fee,-672232.68,USD,CP040,Pending
TXN00003778,PAM0012,2021-07-24,Subscription,208789.7,USD,CP023,Settled
TXN00003779,PAM0012,2021-07-16,Expense,-38066.55,USD,CP041,Settled
TXN00003780,PAM0012,2021-07-29,Subscription,1630655.5,USD,CP025,Settled
TXN00003781,PAM0012,2021-08-09,Expense,-15593.58,USD,CP014,Settled
TXN00003782,PAM0012,2021-08-30,Redemption,-2258876.57,USD,CP016,Settled
TXN00003783,PAM0012,2021-08-11,Performance Fee,-35612.82,USD,CP036,Settled
TXN00003784,PAM0012,2021-08-05,Subscription,3239649.28,USD,CP043,Pending
TXN00003785,PAM0012,2021-08-20,Subscription,4084293.38,USD,CP046,Pending
TXN00003786,PAM0012,2021-08-27,Dividend,-207169.94,USD,CP022,Settled
TXN00003787,PAM0012,2021-08-28,Subscription,2656165.14,USD,CP016,Settled
TXN00003788,PAM0012,2021-09-23,Subscription,3931141.99,USD,CP018,Settled
TXN00003789,PAM0012,2021-09-26,Dividend,-222492.51,USD,CP010,Settled
TXN00003790,PAM0012,2021-09-24,Redemption,-1991941.2,USD,CP017,Settled
TXN00003791,PAM0012,2021-10-10,Subscription,1659635.72,USD,CP014,Settled
TXN00003792,PAM0012,2021-10-22,Management Fee,-758545.58,USD,CP017,Settled
TXN00003793,PAM0012,2021-10-21,Subscription,1036476.55,USD,CP018,Settled
TXN00003794,PAM0012,2021-10-10,Subscription,1651843.34,USD,CP009,Settled
TXN00003795,PAM0012,2021-10-13,Dividend,-80530.32,USD,CP042,Settled
TXN00003796,PAM0012,2021-10-19,Subscription,2404314.45,USD,CP033,Settled
TXN00003797,PAM0012,2021-10-26,Subscription,2193820.58,USD,CP014,Settled
TXN00003798,PAM0012,2021-10-25,Redemption,-2131985.11,USD,CP003,Settled
TXN00003799,PAM0012,2021-11-18,Subscription,4001900.4,USD,CP022,Settled
TXN00003800,PAM0012,2021-11-25,Redemption,-1926684.11,USD,CP002,Settled
TXN00003801,PAM0012,2021-11-05,Expense,-38941.15,USD,CP007,Settled
TXN00003802,PAM0012,2021-11-25,Expense,-36610.62,USD,CP009,Settled
TXN00003803,PAM0012,2021-11-21,Redemption,-664696.73,USD,CP027,Settled
TXN00003804,PAM0012,2021-12-30,Redemption,-1684580.17,USD,CP044,Settled
TXN00003805,PAM0012,2021-12-22,Performance Fee,-55865.37,USD,CP016,Settled
TXN00003806,PAM0012,2021-12-30,Dividend,-172517.38,USD,CP027,Settled
TXN00003807,PAM0012,2021-12-29,Performance Fee,-121851.7,USD,CP036,Settled
TXN00003808,PAM0012,2021-12-21,Redemption,-297746.39,USD,CP006,Settled
TXN00003809,PAM0012,2021-12-09,Performance Fee,0.0,USD,CP040,Settled
TXN00003810,PAM0012,2021-12-31,Subscription,3174553.1,USD,CP021,Settled
TXN00003811,PAM0012,2021-12-28,Management Fee,-800411.24,USD,CP029,Settled
TXN00003812,PAM0012,2022-01-26,Subscription,941632.83,USD,CP013,Settled
TXN00003813,PAM0012,2022-01-05,Subscription,294441.22,USD,CP040,Settled
TXN00003814,PAM0012,2022-01-26,Subscription,3157279.33,USD,CP034,Settled
TXN00003815,PAM0012,2022-01-18,Redemption,-2843603.82,USD,CP038,Settled
TXN00003816,PAM0012,2022-01-06,Subscription,193714.36,USD,CP026,Settled
TXN00003817,PAM0012,2022-01-15,Subscription,4973137.51,USD,CP014,Settled
TXN00003818,PAM0012,2022-02-09,Management Fee,-694293.75,USD,CP043,Settled
TXN00003819,PAM0012,2022-02-24,Dividend,-442951.97,USD,CP030,Settled
TXN00003820,PAM0012,2022-02-28,Dividend,-196771.46,USD,CP013,Settled
TXN00003821,PAM0012,2022-02-27,Redemption,-1521683.76,USD,CP024,Settled
TXN00003822,PAM0012,2022-02-27,Performance Fee,0.0,USD,CP005,Settled
TXN00003823,PAM0012,2022-02-21,Management Fee,-731172.49,USD,CP032,Settled
TXN00003824,PAM0012,2022-02-08,Subscription,1116031.4,USD,CP030,Settled
TXN00003825,PAM0012,2022-02-07,Performance Fee,0.0,USD,CP037,Settled
TXN00003826,PAM0012,2022-03-13,Subscription,3074849.55,USD,CP045,Settled
TXN00003827,PAM0012,2022-03-27,Subscription,4027188.51,USD,CP049,Settled
TXN00003828,PAM0012,2022-03-18,Performance Fee,0.0,USD,CP010,Settled
TXN00003829,PAM0012,2022-03-04,Redemption,-271639.43,USD,CP036,Settled
TXN00003830,PAM0012,2022-04-25,Redemption,-2290150.18,USD,CP035,Settled
TXN00003831,PAM0012,2022-04-24,Dividend,-413120.06,USD,CP049,Settled
TXN00003832,PAM0012,2022-04-09,Expense,-33008.76,USD,CP047,Settled
TXN00003833,PAM0012,2022-04-29,Subscription,2299698.38,USD,CP045,Settled
TXN00003834,PAM0012,2022-04-06,Subscription,4355515.1,USD,CP038,Settled
TXN00003835,PAM0012,2022-04-18,Performance Fee,0.0,USD,CP024,Settled
TXN00003836,PAM0012,2022-04-22,Subscription,153619.77,USD,CP030,Settled
TXN00003837,PAM0012,2022-05-11,Redemption,-2770357.6,USD,CP039,Settled
TXN00003838,PAM0012,2022-05-18,Subscription,4130213.65,USD,CP012,Settled
TXN00003839,PAM0012,2022-05-31,Redemption,-2412466.56,USD,CP017,Settled
TXN00003840,PAM0012,2022-05-21,Dividend,-426060.25,USD,CP042,Settled
TXN00003841,PAM0012,2022-05-24,Redemption,-127554.67,USD,CP022,Settled
TXN00003842,PAM0012,2022-05-31,Expense,-10815.09,USD,CP004,Settled
TXN00003843,PAM0012,2022-05-06,Subscription,2194446.72,USD,CP032,Settled
TXN00003844,PAM0012,2022-06-11,Performance Fee,0.0,USD,CP020,Settled
TXN00003845,PAM0012,2022-06-26,Expense,-8885.4,USD,CP029,Pending
TXN00003846,PAM0012,2022-06-13,Subscription,4050961.28,USD,CP035,Settled
TXN00003847,PAM0012,2022-07-21,Dividend,-349263.3,USD,CP021,Settled
TXN00003848,PAM0012,2022-07-21,Redemption,-2246136.17,USD,CP023,Settled
TXN00003849,PAM0012,2022-07-14,Subscription,848658.94,USD,CP037,Settled
TXN00003850,PAM0012,2022-07-08,Redemption,-1569361.09,USD,CP047,Settled
TXN00003851,PAM0012,2022-08-25,Subscription,3555597.53,USD,CP045,Pending
TXN00003852,PAM0012,2022-08-04,Subscription,4007582.29,USD,CP002,Settled
TXN00003853,PAM0012,2022-08-27,Redemption,-1557814.48,USD,CP018,Settled
TXN00003854,PAM0012,2022-08-29,Redemption,-1753412.84,USD,CP013,Settled
TXN00003855,PAM0012,2022-08-07,Dividend,-255405.6,USD,CP002,Settled
TXN00003856,PAM0012,2022-09-08,Expense,-28783.69,USD,CP036,Settled
TXN00003857,PAM0012,2022-09-14,Subscription,1878415.58,USD,CP046,Settled
TXN00003858,PAM0012,2022-09-09,Subscription,2520421.61,USD,CP005,Settled
TXN00003859,PAM0012,2022-09-28,Subscription,1639772.18,USD,CP041,Settled
TXN00003860,PAM0012,2022-10-10,Subscription,2612047.31,USD,CP013,Settled
TXN00003861,PAM0012,2022-10-11,Dividend,-156862.99,USD,CP030,Settled
TXN00003862,PAM0012,2022-10-08,Dividend,-89238.77,USD,CP013,Settled
TXN00003863,PAM0012,2022-10-21,Redemption,-2313533.82,USD,CP010,Settled
TXN00003864,PAM0012,2022-10-28,Dividend,-146197.14,USD,CP007,Settled
TXN00003865,PAM0012,2022-11-24,Dividend,-305486.63,USD,CP013,Settled
TXN00003866,PAM0012,2022-11-09,Dividend,-139406.91,USD,CP014,Settled
TXN00003867,PAM0012,2022-11-24,Subscription,3821675.19,USD,CP016,Settled
TXN00003868,PAM0012,2022-11-24,Subscription,4142683.09,USD,CP041,Settled
TXN00003869,PAM0012,2022-11-20,Subscription,2003698.13,USD,CP020,Settled
TXN00003870,PAM0012,2022-12-04,Expense,-49341.06,USD,CP042,Settled
TXN00003871,PAM0012,2022-12-22,Subscription,1908365.26,USD,CP038,Settled
TXN00003872,PAM0012,2022-12-15,Redemption,-440894.02,USD,CP026,Settled
TXN00003873,PAM0012,2023-01-05,Performance Fee,-104064.59,USD,CP047,Settled
TXN00003874,PAM0012,2023-01-06,Dividend,-137454.52,USD,CP012,Settled
TXN00003875,PAM0012,2023-01-19,Performance Fee,0.0,USD,CP045,Settled
TXN00003876,PAM0012,2023-01-19,Redemption,-228687.56,USD,CP027,Settled
TXN00003877,PAM0012,2023-01-17,Dividend,-99999.51,USD,CP035,Settled
TXN00003878,PAM0012,2023-02-07,Expense,-18752.64,USD,CP033,Settled
TXN00003879,PAM0012,2023-02-24,Subscription,1478591.48,USD,CP001,Settled
TXN00003880,PAM0012,2023-02-22,Management Fee,-705054.74,USD,CP040,Settled
TXN00003881,PAM0012,2023-02-16,Subscription,2934791.96,USD,CP013,Settled
TXN00003882,PAM0012,2023-02-08,Subscription,4637601.09,USD,CP039,Settled
TXN00003883,PAM0012,2023-02-19,Subscription,4517944.26,USD,CP003,Settled
TXN00003884,PAM0012,2023-02-06,Redemption,-2357647.0,USD,CP005,Settled
TXN00003885,PAM0012,2023-03-27,Dividend,-78968.41,USD,CP028,Settled
TXN00003886,PAM0012,2023-03-21,Subscription,3895218.86,USD,CP018,Settled
TXN00003887,PAM0012,2023-03-12,Subscription,2879356.33,USD,CP006,Settled
TXN00003888,PAM0012,2023-03-31,Redemption,-2291800.76,USD,CP035,Settled
TXN00003889,PAM0012,2023-04-23,Redemption,-741284.21,USD,CP024,Settled
TXN00003890,PAM0012,2023-04-04,Management Fee,-703256.38,USD,CP039,Settled
TXN00003891,PAM0012,2023-04-21,Redemption,-1084917.99,USD,CP005,Settled
TXN00003892,PAM0012,2023-04-16,Management Fee,-791619.51,USD,CP014,Settled
TXN00003893,PAM0012,2023-04-23,Redemption,-371107.04,USD,CP028,Settled
TXN00003894,PAM0012,2023-04-08,Redemption,-501672.64,USD,CP049,Settled
TXN00003895,PAM0012,2023-05-28,Redemption,-600877.34,USD,CP041,Settled
TXN00003896,PAM0012,2023-05-06,Subscription,4258069.8,USD,CP049,Settled
TXN00003897,PAM0012,2023-05-28,Redemption,-2296460.25,USD,CP049,Settled
TXN00003898,PAM0012,2023-05-09,Redemption,-1738800.06,USD,CP003,Settled
TXN00003899,PAM0012,2023-05-14,Performance Fee,-56992.44,USD,CP034,Settled
TXN00003900,PAM0012,2023-05-23,Dividend,-405607.21,USD,CP040,Settled
TXN00003901,PAM0012,2023-05-16,Redemption,-613366.14,USD,CP028,Settled
TXN00003902,PAM0012,2023-06-20,Subscription,396953.34,USD,CP012,Settled
TXN00003903,PAM0012,2023-06-24,Expense,-47084.79,USD,CP022,Settled
TXN00003904,PAM0012,2023-06-05,Redemption,-746635.66,USD,CP048,Settled
TXN00003905,PAM0012,2023-06-21,Dividend,-414292.01,USD,CP021,Settled
TXN00003906,PAM0012,2023-06-06,Dividend,-168188.56,USD,CP016,Settled
TXN00003907,PAM0012,2023-06-10,Subscription,3187458.92,USD,CP003,Settled
TXN00003908,PAM0012,2023-06-14,Subscription,3470363.17,USD,CP024,Settled
TXN00003909,PAM0012,2023-06-03,Subscription,1359742.06,USD,CP004,Settled
TXN00003910,PAM0012,2023-07-17,Subscription,1482548.28,USD,CP014,Settled
TXN00003911,PAM0012,2023-07-21,Dividend,-433565.22,USD,CP038,Settled
TXN00003912,PAM0012,2023-07-31,Management Fee,-750779.08,USD,CP019,Settled
TXN00003913,PAM0012,2023-07-26,Dividend,-403297.29,USD,CP039,Settled
TXN00003914,PAM0012,2023-08-30,Expense,-15168.15,USD,CP036,Settled
TXN00003915,PAM0012,2023-08-12,Management Fee,-804055.84,USD,CP011,Settled
TXN00003916,PAM0012,2023-08-09,Performance Fee,0.0,USD,CP002,Failed
TXN00003917,PAM0012,2023-08-18,Management Fee,-755965.9,USD,CP037,Settled
TXN00003918,PAM0012,2023-08-12,Subscription,3406835.06,USD,CP003,Settled
TXN00003919,PAM0012,2023-08-05,Redemption,-1192465.65,USD,CP003,Settled
TXN00003920,PAM0012,2023-09-09,Redemption,-1132382.87,USD,CP032,Settled
TXN00003921,PAM0012,2023-09-09,Dividend,-106557.25,USD,CP037,Settled
TXN00003922,PAM0012,2023-09-24,Management Fee,-744166.21,USD,CP022,Settled
TXN00003923,PAM0012,2023-09-14,Dividend,-97509.49,USD,CP001,Settled
TXN00003924,PAM0012,2023-10-05,Subscription,2957680.39,USD,CP047,Settled
TXN00003925,PAM0012,2023-10-05,Expense,-32863.15,USD,CP046,Settled
TXN00003926,PAM0012,2023-10-20,Redemption,-490210.41,USD,CP004,Settled
TXN00003927,PAM0012,2023-10-29,Expense,-8365.76,USD,CP033,Settled
TXN00003928,PAM0012,2023-10-25,Dividend,-447963.6,USD,CP047,Settled
TXN00003929,PAM0012,2023-11-04,Management Fee,-750822.29,USD,CP026,Settled
TXN00003930,PAM0012,2023-11-28,Redemption,-1169777.66,USD,CP039,Settled
TXN00003931,PAM0012,2023-11-07,Expense,-27959.31,USD,CP012,Settled
TXN00003932,PAM0012,2023-11-17,Redemption,-271128.63,USD,CP025,Settled
TXN00003933,PAM0012,2023-11-22,Redemption,-2783989.18,USD,CP037,Settled
TXN00003934,PAM0012,2023-11-22,Dividend,-442528.01,USD,CP023,Pending
TXN00003935,PAM0012,2023-11-18,Redemption,-2412332.33,USD,CP015,Settled
TXN00003936,PAM0012,2023-12-08,Performance Fee,0.0,USD,CP005,Settled
TXN00003937,PAM0012,2023-12-20,Expense,-22463.01,USD,CP003,Settled
TXN00003938,PAM0012,2023-12-20,Dividend,-468919.41,USD,CP022,Settled
TXN00003939,PAM0012,2023-12-08,Subscription,504800.05,USD,CP013,Settled
TXN00003940,PAM0012,2023-12-30,Subscription,1182070.65,USD,CP015,Settled
TXN00003941,PAM0012,2024-01-17,Redemption,-1131414.63,USD,CP001,Settled
TXN00003942,PAM0012,2024-01-27,Management Fee,-780699.1,USD,CP021,Settled
TXN00003943,PAM0012,2024-01-09,Dividend,-77096.21,USD,CP032,Settled
TXN00003944,PAM0012,2024-01-07,Management Fee,-679496.76,USD,CP022,Settled
TXN00003945,PAM0012,2024-01-28,Redemption,-1773969.92,USD,CP018,Settled
TXN00003946,PAM0012,2024-01-12,Redemption,-1544668.43,USD,CP007,Settled
TXN00003947,PAM0012,2024-01-24,Redemption,-2809185.33,USD,CP021,Settled
TXN00003948,PAM0012,2024-02-23,Subscription,3576300.57,USD,CP036,Settled
TXN00003949,PAM0012,2024-02-26,Subscription,4399491.84,USD,CP012,Pending
TXN00003950,PAM0012,2024-02-17,Performance Fee,0.0,USD,CP008,Settled
TXN00003951,PAM0012,2024-02-22,Subscription,3995810.09,USD,CP009,Settled
TXN00003952,PAM0012,2024-02-10,Performance Fee,0.0,USD,CP018,Settled
TXN00003953,PAM0012,2024-03-20,Management Fee,-748263.8,USD,CP008,Settled
TXN00003954,PAM0012,2024-03-28,Subscription,305012.86,USD,CP008,Settled
TXN00003955,PAM0012,2024-03-25,Performance Fee,0.0,USD,CP014,Settled
TXN00003956,PAM0012,2024-03-20,Redemption,-1882376.61,USD,CP006,Settled
TXN00003957,PAM0012,2024-03-28,Expense,-8264.48,USD,CP031,Settled
TXN00003958,PAM0012,2024-03-13,Expense,-39334.57,USD,CP024,Settled
TXN00003959,PAM0012,2024-03-09,Management Fee,-721016.63,USD,CP012,Settled
TXN00003960,PAM0012,2024-04-27,Subscription,3629390.67,USD,CP044,Settled
TXN00003961,PAM0012,2024-04-19,Redemption,-1775250.85,USD,CP018,Settled
TXN00003962,PAM0012,2024-04-11,Redemption,-1913666.07,USD,CP035,Settled
TXN00003963,PAM0012,2024-04-28,Subscription,3856754.73,USD,CP016,Settled
TXN00003964,PAM0012,2024-05-24,Dividend,-247905.82,USD,CP018,Settled
TXN00003965,PAM0012,2024-05-29,Dividend,-394699.37,USD,CP034,Settled
TXN00003966,PAM0012,2024-05-06,Dividend,-132653.58,USD,CP040,Settled
TXN00003967,PAM0012,2024-05-07,Subscription,802656.75,USD,CP031,Settled
TXN00003968,PAM0012,2024-06-12,Management Fee,-713061.49,USD,CP032,Settled
TXN00003969,PAM0012,2024-06-30,Subscription,1512140.37,USD,CP028,Settled
TXN00003970,PAM0012,2024-06-23,Subscription,4720244.36,USD,CP044,Settled
TXN00003971,PAM0012,2024-06-20,Redemption,-1708354.71,USD,CP003,Settled
TXN00003972,PAM0012,2024-07-27,Subscription,909329.32,USD,CP018,Pending
TXN00003973,PAM0012,2024-07-17,Management Fee,-747027.11,USD,CP024,Settled
