trade_id,fund_id,trade_date,security,security_type,direction,quantity,price,notional,commission,status
TRD00007266,PAM0014,2022-04-04,MSFT,Equity,Sell,6464,15.6205,100970.64,88.92,Settled
TRD00007267,PAM0014,2021-05-21,OIL,Alternative,Buy,7822,197.7063,1546458.47,546.84,Settled
TRD00007268,PAM0014,2022-03-30,GS,Equity,Buy,4820,110.2957,531625.39,232.47,Settled
TRD00007269,PAM0014,2024-04-12,GOLD,Alternative,Buy,8193,265.8485,2178096.85,1640.89,Settled
TRD00007270,PAM0014,2024-10-06,AAPL,Equity,Buy,125,403.8913,50486.41,21.45,Settled
TRD00007271,PAM0014,2022-01-31,US10Y,Fixed Income,Buy,7377,377.1999,2782603.49,1417.54,Settled
TRD00007272,PAM0014,2021-04-26,GS,Equity,Sell,2764,206.2177,569985.68,297.26,Settled
TRD00007273,PAM0014,2022-01-30,AMZN,Equity,Buy,7855,221.277,1738131.1,1733.22,Settled
TRD00007274,PAM0014,2023-09-06,HY_CORP,Fixed Income,Sell,1249,215.4904,269147.47,256.68,Settled
TRD00007275,PAM0014,2022-12-22,OIL,Alternative,Buy,7529,323.3755,2434694.04,1541.58,Settled
TRD00007276,PAM0014,2022-06-25,OIL,Alternative,Buy,2016,40.8436,82340.62,41.04,Settled
TRD00007277,PAM0014,2023-12-26,JPM,Equity,Buy,9944,480.8049,4781123.46,3338.38,Settled
TRD00007278,PAM0014,2020-05-08,AAPL,Equity,Sell,4483,179.195,803331.36,89.41,Settled
TRD00007279,PAM0014,2024-08-16,OIL,Alternative,Buy,4112,63.6983,261927.26,167.59,Settled
TRD00007280,PAM0014,2024-06-27,AMZN,Equity,Sell,1143,88.3374,100969.65,87.42,Settled
TRD00007281,PAM0014,2020-04-16,GOOGL,Equity,Buy,6091,399.1055,2430951.83,1018.82,Settled
TRD00007282,PAM0014,2023-11-29,US2Y,Fixed Income,Sell,8285,121.4736,1006408.44,796.5,Settled
TRD00007283,PAM0014,2020-05-11,AAPL,Equity,Buy,7950,492.2193,3913143.36,986.41,Settled
TRD00007284,PAM0014,2020-03-15,AMZN,Equity,Buy,6986,365.5328,2553611.91,1551.91,Settled
TRD00007285,PAM0014,2022-11-19,TIPS,Fixed Income,Sell,4152,428.8005,1780379.69,1548.12,Settled
TRD00007286,PAM0014,2020-04-23,GS,Equity,Sell,552,218.4285,120572.52,46.64,Settled
TRD00007287,PAM0014,2022-07-17,MSFT,Equity,Sell,2212,259.2872,573543.34,419.69,Settled
TRD00007288,PAM0014,2020-04-20,META,Equity,Buy,5724,285.0241,1631478.09,427.99,Settled
TRD00007289,PAM0014,2023-05-11,US10Y,Fixed Income,Sell,4138,450.0286,1862218.14,510.33,Settled
TRD00007290,PAM0014,2024-05-29,TIPS,Fixed Income,Sell,3804,201.1269,765086.63,134.82,Settled
TRD00007291,PAM0014,2024-01-20,META,Equity,Sell,5853,128.9996,755034.63,443.18,Settled
TRD00007292,PAM0014,2022-06-11,AMZN,Equity,Buy,2982,212.4641,633568.03,366.39,Settled
TRD00007293,PAM0014,2022-03-18,MSFT,Equity,Sell,5125,33.3502,170919.78,123.74,Settled
TRD00007294,PAM0014,2021-06-22,IG_CORP,Fixed Income,Sell,3158,270.5192,854299.72,642.66,Settled
TRD00007295,PAM0014,2020-01-24,BTC,Alternative,Buy,9790,414.0862,4053903.42,1331.32,Settled
TRD00007296,PAM0014,2020-03-17,HY_CORP,Fixed Income,Sell,9026,157.0347,1417395.17,522.51,Settled
TRD00007297,PAM0014,2021-12-31,JPM,Equity,Sell,5529,237.0574,1310690.4,1243.29,Settled
TRD00007298,PAM0014,2023-04-19,META,Equity,Sell,584,211.1674,123321.79,37.32,Settled
TRD00007299,PAM0014,2024-11-13,IG_CORP,Fixed Income,Sell,4686,351.6353,1647762.92,1464.54,Settled
TRD00007300,PAM0014,2022-08-18,MSFT,Equity,Sell,4633,19.6739,91149.18,90.51,Settled
TRD00007301,PAM0014,2022-06-28,BRK.B,Equity,Buy,7727,209.7321,1620599.66,459.97,Settled
TRD00007302,PAM0014,2023-11-14,IG_CORP,Fixed Income,Buy,4467,131.3743,586849.13,154.8,Settled
TRD00007303,PAM0014,2022-12-20,TIPS,Fixed Income,Sell,1988,247.5619,492153.13,112.08,Settled
TRD00007304,PAM0014,2022-02-26,HY_CORP,Fixed Income,Buy,3119,178.2235,555879.0,467.14,Settled
TRD00007305,PAM0014,2021-09-19,GOLD,Alternative,Sell,6460,225.8225,1458813.59,861.54,Settled
TRD00007306,PAM0014,2021-07-27,OIL,Alternative,Buy,9770,69.12,675302.72,605.95,Pending
TRD00007307,PAM0014,2024-03-31,AMZN,Equity,Sell,9790,312.1749,3056192.14,1413.07,Settled
TRD00007308,PAM0014,2022-07-14,AAPL,Equity,Buy,2077,258.4424,536784.92,78.77,Settled
TRD00007309,PAM0014,2020-11-04,BRK.B,Equity,Sell,691,482.8504,333649.63,183.18,Settled
TRD00007310,PAM0014,2022-11-30,GS,Equity,Sell,7347,287.0935,2109275.8,902.28,Settled
TRD00007311,PAM0014,2020-02-23,GOOGL,Equity,Sell,8422,164.3057,1383782.89,263.89,Settled
TRD00007312,PAM0014,2021-12-24,AMZN,Equity,Buy,8648,75.9101,656470.41,394.04,Settled
TRD00007313,PAM0014,2021-05-29,MSFT,Equity,Sell,6574,309.967,2037723.07,362.9,Settled
TRD00007314,PAM0014,2021-01-16,BRK.B,Equity,Buy,3304,221.017,730240.23,697.12,Settled
TRD00007315,PAM0014,2022-10-29,AAPL,Equity,Buy,8668,299.5325,2596348.11,2544.44,Settled
TRD00007316,PAM0014,2021-05-23,META,Equity,Buy,4250,425.5658,1808654.55,541.19,Settled
TRD00007317,PAM0014,2023-06-21,GOLD,Alternative,Sell,3935,44.7984,176281.64,55.89,Settled
TRD00007318,PAM0014,2024-03-21,META,Equity,Buy,8276,41.5578,343932.4,242.28,Settled
TRD00007319,PAM0014,2022-08-10,AMZN,Equity,Sell,6959,285.8154,1988989.49,932.54,Settled
TRD00007320,PAM0014,2021-03-14,US10Y,Fixed Income,Buy,2700,370.2968,999801.24,289.29,Settled
TRD00007321,PAM0014,2023-10-23,GS,Equity,Sell,528,228.016,120392.45,111.28,Settled
TRD00007322,PAM0014,2024-09-12,META,Equity,Sell,8038,226.6043,1821445.47,1079.47,Settled
TRD00007323,PAM0014,2024-07-28,GOLD,Alternative,Sell,7084,423.379,2999217.18,970.13,Settled
TRD00007324,PAM0014,2020-07-02,OIL,Alternative,Buy,3016,448.4366,1352484.73,912.21,Settled
TRD00007325,PAM0014,2020-06-12,HY_CORP,Fixed Income,Sell,3379,193.5721,654080.09,137.98,Settled
TRD00007326,PAM0014,2020-10-31,BRK.B,Equity,Buy,3971,100.4638,398941.92,80.8,Settled
TRD00007327,PAM0014,2022-03-21,HY_CORP,Fixed Income,Sell,3518,83.8629,295029.74,78.76,Settled
TRD00007328,PAM0014,2023-11-02,OIL,Alternative,Buy,6484,196.8951,1276668.06,354.2,Settled
TRD00007329,PAM0014,2023-10-24,GOOGL,Equity,Sell,9760,85.7743,837156.73,742.06,Settled
TRD00007330,PAM0014,2022-10-25,META,Equity,Buy,8314,448.6459,3730042.09,3535.3,Settled
TRD00007331,PAM0014,2024-02-15,BRK.B,Equity,Sell,2530,43.8836,111025.59,56.57,Settled
TRD00007332,PAM0014,2024-06-24,TIPS,Fixed Income,Sell,4511,211.5857,954463.3,944.67,Settled
TRD00007333,PAM0014,2024-09-08,AAPL,Equity,Sell,2555,246.2512,629171.87,300.97,Settled
TRD00007334,PAM0014,2023-04-13,TIPS,Fixed Income,Buy,105,78.299,8221.39,5.41,Settled
TRD00007335,PAM0014,2020-07-08,GOOGL,Equity,Buy,2273,200.6539,456086.28,454.01,Settled
TRD00007336,PAM0014,2022-05-03,OIL,Alternative,Buy,9314,443.463,4130414.69,2674.38,Settled
TRD00007337,PAM0014,2021-08-25,BRK.B,Equity,Sell,4456,410.6362,1829794.91,1073.82,Settled
TRD00007338,PAM0014,2020-12-31,BTC,Alternative,Sell,4735,373.2531,1767353.62,1672.66,Settled
TRD00007339,PAM0014,2020-05-22,GS,Equity,Buy,674,481.854,324769.59,84.13,Settled
TRD00007340,PAM0014,2021-11-15,HY_CORP,Fixed Income,Sell,2479,31.8648,78992.75,40.05,Pending
TRD00007341,PAM0014,2022-12-13,META,Equity,Sell,9921,175.8272,1744381.55,673.21,Settled
TRD00007342,PAM0014,2023-12-18,META,Equity,Buy,8381,397.2746,3329558.62,1849.57,Settled
TRD00007343,PAM0014,2021-07-02,META,Equity,Sell,9395,461.3787,4334653.1,2857.59,Failed
TRD00007344,PAM0014,2021-05-04,TIPS,Fixed Income,Sell,8325,48.1724,401034.83,256.15,Settled
TRD00007345,PAM0014,2020-11-12,GS,Equity,Sell,9128,70.5549,644024.9,169.93,Settled
TRD00007346,PAM0014,2021-02-16,BTC,Alternative,Sell,190,460.6053,87515.01,66.02,Settled
TRD00007347,PAM0014,2020-04-13,AMZN,Equity,Sell,2765,469.8455,1299122.7,861.56,Settled
TRD00007348,PAM0014,2024-05-09,IG_CORP,Fixed Income,Buy,7454,448.1206,3340291.03,1690.32,Pending
TRD00007349,PAM0014,2024-06-23,GOOGL,Equity,Sell,6976,365.4458,2549350.07,1431.56,Settled
TRD00007350,PAM0014,2022-05-08,TIPS,Fixed Income,Buy,5344,418.1513,2234600.57,1856.25,Settled
TRD00007351,PAM0014,2024-09-07,OIL,Alternative,Sell,3966,224.4223,890059.02,420.66,Settled
TRD00007352,PAM0014,2020-09-07,META,Equity,Buy,4201,82.6648,347274.9,236.96,Settled
TRD00007353,PAM0014,2021-10-23,US2Y,Fixed Income,Sell,1412,121.5979,171696.3,155.67,Settled
TRD00007354,PAM0014,2023-10-21,GOLD,Alternative,Sell,547,111.7106,61105.68,34.07,Settled
TRD00007355,PAM0014,2021-11-24,OIL,Alternative,Sell,229,156.5483,35849.56,5.17,Settled
TRD00007356,PAM0014,2020-03-13,GOLD,Alternative,Sell,3851,21.5128,82845.6,68.03,Settled
TRD00007357,PAM0014,2024-08-02,TIPS,Fixed Income,Buy,5358,298.1337,1597400.11,1418.72,Settled
TRD00007358,PAM0014,2022-09-06,GOOGL,Equity,Buy,6415,103.2711,662484.36,551.09,Settled
TRD00007359,PAM0014,2020-12-22,GS,Equity,Sell,4886,426.4786,2083774.53,599.15,Settled
TRD00007360,PAM0014,2024-07-18,AAPL,Equity,Buy,4013,309.2956,1241203.16,455.91,Settled
TRD00007361,PAM0014,2024-03-04,US10Y,Fixed Income,Buy,2508,298.592,748868.72,606.78,Settled
TRD00007362,PAM0014,2022-02-12,META,Equity,Buy,4990,363.5299,1814014.07,1171.67,Settled
TRD00007363,PAM0014,2023-06-14,BTC,Alternative,Sell,5556,483.2329,2684841.76,1171.95,Settled
TRD00007364,PAM0014,2021-04-28,MSFT,Equity,Buy,6437,305.3613,1965610.72,1211.28,Settled
TRD00007365,PAM0014,2022-09-01,GS,Equity,Sell,9284,476.1297,4420387.72,1349.91,Settled
TRD00007366,PAM0014,2021-01-15,BTC,Alternative,Sell,9426,345.4424,3256140.38,995.57,Settled
TRD00007367,PAM0014,2020-05-10,META,Equity,Sell,5020,496.9603,2494740.57,1765.51,Settled
TRD00007368,PAM0014,2024-04-18,MSFT,Equity,Sell,2461,486.8829,1198218.82,590.26,Settled
TRD00007369,PAM0014,2021-11-30,MSFT,Equity,Sell,6764,282.2818,1909353.93,934.58,Settled
TRD00007370,PAM0014,2024-07-24,HY_CORP,Fixed Income,Buy,2812,24.414,68652.07,16.77,Settled
TRD00007371,PAM0014,2021-06-09,JPM,Equity,Sell,1980,22.3626,44278.02,5.86,Settled
TRD00007372,PAM0014,2021-11-21,JPM,Equity,Sell,2735,474.6208,1298087.91,459.72,Settled
TRD00007373,PAM0014,2023-07-23,GOLD,Alternative,Buy,7600,33.4851,254487.06,215.6,Settled
TRD00007374,PAM0014,2024-03-10,META,Equity,Sell,3523,159.8862,563279.21,528.52,Settled
TRD00007375,PAM0014,2021-07-18,AAPL,Equity,Buy,2542,112.4144,285757.46,154.7,Settled
TRD00007376,PAM0014,2022-05-23,US10Y,Fixed Income,Sell,8710,335.465,2921900.18,764.13,Settled
TRD00007377,PAM0014,2023-04-17,JPM,Equity,Buy,3103,469.7737,1457707.87,611.41,Settled
TRD00007378,PAM0014,2022-07-09,GOLD,Alternative,Sell,6220,331.2008,2060069.07,1182.47,Settled
TRD00007379,PAM0014,2022-01-23,IG_CORP,Fixed Income,Sell,4202,461.4579,1939046.0,1010.72,Settled
TRD00007380,PAM0014,2021-10-04,TIPS,Fixed Income,Buy,4626,55.6361,257372.59,144.35,Settled
TRD00007381,PAM0014,2020-08-17,GOOGL,Equity,Buy,7501,172.9269,1297124.81,1134.65,Settled
TRD00007382,PAM0014,2022-06-27,MSFT,Equity,Buy,4467,351.6419,1570784.25,962.5,Settled
TRD00007383,PAM0014,2022-05-28,OIL,Alternative,Buy,814,314.1788,255741.5,124.79,Settled
TRD00007384,PAM0014,2021-09-04,US2Y,Fixed Income,Buy,5671,255.8596,1450979.54,1251.94,Settled
TRD00007385,PAM0014,2022-11-02,GS,Equity,Buy,7078,198.4031,1404297.07,1044.71,Settled
TRD00007386,PAM0014,2020-12-27,AMZN,Equity,Sell,6933,481.722,3339778.6,2209.3,Settled
TRD00007387,PAM0014,2021-10-23,HY_CORP,Fixed Income,Sell,5926,384.8473,2280605.3,1343.0,Settled
TRD00007388,PAM0014,2021-05-28,AMZN,Equity,Sell,8937,148.7028,1328957.25,869.42,Settled
TRD00007389,PAM0014,2021-11-12,US10Y,Fixed Income,Sell,1944,210.4032,409023.87,319.4,Settled
TRD00007390,PAM0014,2021-02-21,US2Y,Fixed Income,Sell,5064,124.9653,632824.42,382.92,Settled
TRD00007391,PAM0014,2024-09-22,IG_CORP,Fixed Income,Buy,9447,32.7945,309810.04,153.11,Settled
TRD00007392,PAM0014,2021-11-14,OIL,Alternative,Buy,7562,240.5625,1819133.87,1348.75,Settled
TRD00007393,PAM0014,2022-09-25,META,Equity,Buy,4685,322.6375,1511556.7,430.25,Settled
TRD00007394,PAM0014,2021-06-08,META,Equity,Sell,3802,395.722,1504535.02,1470.67,Settled
TRD00007395,PAM0014,2020-10-15,GOOGL,Equity,Buy,5871,451.2697,2649404.69,1798.75,Settled
TRD00007396,PAM0014,2023-05-25,MSFT,Equity,Sell,7150,187.6413,1341635.59,488.94,Settled
TRD00007397,PAM0014,2020-12-16,AMZN,Equity,Sell,4107,103.4162,424730.24,299.95,Settled
TRD00007398,PAM0014,2022-09-29,OIL,Alternative,Buy,4310,386.0428,1663844.66,815.06,Settled
TRD00007399,PAM0014,2020-10-19,US10Y,Fixed Income,Buy,7997,229.9293,1838744.56,1450.58,Pending
TRD00007400,PAM0014,2020-04-29,HY_CORP,Fixed Income,Sell,5250,36.8687,193560.66,120.66,Settled
TRD00007401,PAM0014,2023-09-22,JPM,Equity,Sell,9267,272.3501,2523868.67,1281.07,Settled
TRD00007402,PAM0014,2024-12-28,HY_CORP,Fixed Income,Sell,1232,10.8343,13347.83,6.3,Settled
TRD00007403,PAM0014,2020-11-04,BTC,Alternative,Buy,9630,270.1671,2601709.45,2451.31,Settled
TRD00007404,PAM0014,2020-02-03,META,Equity,Sell,8407,161.5708,1358325.67,813.19,Settled
TRD00007405,PAM0014,2023-12-31,GS,Equity,Sell,2754,219.9147,605645.16,235.47,Settled
TRD00007406,PAM0014,2022-01-02,OIL,Alternative,Buy,2458,323.6368,795499.24,136.81,Settled
TRD00007407,PAM0014,2021-02-05,HY_CORP,Fixed Income,Buy,2546,230.8758,587809.67,199.3,Settled
TRD00007408,PAM0014,2023-12-22,US2Y,Fixed Income,Sell,1955,366.3693,716251.95,578.82,Settled
TRD00007409,PAM0014,2021-09-20,US10Y,Fixed Income,Buy,5302,449.4792,2383138.56,402.42,Settled
TRD00007410,PAM0014,2024-08-04,GS,Equity,Sell,328,459.182,150611.7,110.29,Settled
TRD00007411,PAM0014,2020-03-10,GOLD,Alternative,Buy,1080,372.8221,402647.83,116.23,Settled
TRD00007412,PAM0014,2023-01-03,AMZN,Equity,Sell,6396,492.375,3149230.65,449.14,Settled
TRD00007413,PAM0014,2022-12-09,GS,Equity,Sell,6009,476.6975,2864475.07,2780.83,Settled
TRD00007414,PAM0014,2024-06-30,IG_CORP,Fixed Income,Buy,3981,176.8598,704078.77,358.43,Settled
TRD00007415,PAM0014,2022-04-20,AAPL,Equity,Buy,6840,342.593,2343336.41,1486.05,Settled
TRD00007416,PAM0014,2021-10-01,BTC,Alternative,Buy,2515,245.1953,616666.19,453.3,Settled
TRD00007417,PAM0014,2020-02-01,GOLD,Alternative,Sell,7295,167.8441,1224422.46,406.75,Settled
TRD00007418,PAM0014,2023-02-24,HY_CORP,Fixed Income,Buy,335,70.9945,23783.15,19.81,Settled
TRD00007419,PAM0014,2020-03-16,IG_CORP,Fixed Income,Buy,476,417.3074,198638.32,128.81,Settled
TRD00007420,PAM0014,2020-02-04,BTC,Alternative,Sell,8663,451.4497,3910908.74,1418.04,Settled
TRD00007421,PAM0014,2024-02-06,MSFT,Equity,Sell,9402,465.5648,4377240.26,2430.03,Settled
TRD00007422,PAM0014,2022-05-26,AMZN,Equity,Sell,581,19.1689,11137.1,4.54,Settled
TRD00007423,PAM0014,2022-05-05,BRK.B,Equity,Buy,9472,266.4537,2523849.2,1532.54,Settled
TRD00007424,PAM0014,2022-11-05,AAPL,Equity,Sell,1721,47.9004,82436.64,50.46,Settled
TRD00007425,PAM0014,2023-04-14,BTC,Alternative,Sell,2443,143.1782,349784.29,209.68,Settled
TRD00007426,PAM0014,2021-05-31,AMZN,Equity,Sell,530,465.13,246518.88,201.1,Settled
TRD00007427,PAM0014,2023-06-11,GS,Equity,Buy,235,69.8886,16423.81,14.76,Settled
TRD00007428,PAM0014,2023-03-06,GS,Equity,Buy,4581,214.9848,984845.14,729.36,Settled
TRD00007429,PAM0014,2024-12-19,US10Y,Fixed Income,Sell,8429,441.6847,3722960.1,731.01,Settled
TRD00007430,PAM0014,2024-10-11,META,Equity,Sell,9510,250.3655,2380975.52,2206.71,Settled
TRD00007431,PAM0014,2022-01-27,GOLD,Alternative,Buy,6051,193.1882,1168981.96,374.33,Settled
TRD00007432,PAM0014,2022-10-17,MSFT,Equity,Sell,4756,207.437,986570.47,125.33,Settled
TRD00007433,PAM0014,2024-08-05,GS,Equity,Sell,4681,31.0166,145188.65,20.94,Settled
TRD00007434,PAM0014,2021-12-24,AAPL,Equity,Buy,8785,201.5159,1770317.05,970.9,Settled
TRD00007435,PAM0014,2024-03-18,JPM,Equity,Buy,6794,296.205,2012417.02,1555.04,Settled
TRD00007436,PAM0014,2024-06-10,AAPL,Equity,Buy,7033,240.4816,1691307.39,247.68,Settled
TRD00007437,PAM0014,2023-04-19,HY_CORP,Fixed Income,Sell,9420,323.5736,3048063.51,1258.19,Settled
TRD00007438,PAM0014,2024-06-14,AMZN,Equity,Buy,2758,34.4593,95038.73,86.61,Settled
TRD00007439,PAM0014,2024-02-12,US10Y,Fixed Income,Buy,8103,46.2883,375074.36,250.93,Settled
TRD00007440,PAM0014,2020-12-06,META,Equity,Sell,8215,65.683,539585.49,72.81,Settled
TRD00007441,PAM0014,2022-12-03,GS,Equity,Buy,3663,279.6788,1024463.41,496.74,Settled
TRD00007442,PAM0014,2022-04-11,GOLD,Alternative,Sell,9387,314.0972,2948430.76,1424.56,Settled
TRD00007443,PAM0014,2021-02-01,OIL,Alternative,Buy,9168,59.3762,544360.85,176.33,Settled
TRD00007444,PAM0014,2021-09-20,AMZN,Equity,Buy,3793,383.581,1454922.89,236.4,Settled
TRD00007445,PAM0014,2023-06-10,US10Y,Fixed Income,Sell,5009,82.0453,410964.92,102.95,Pending
TRD00007446,PAM0014,2021-03-18,GOOGL,Equity,Sell,6814,378.8018,2581155.32,1290.13,Pending
TRD00007447,PAM0014,2021-10-29,TIPS,Fixed Income,Buy,1718,184.1391,316350.91,86.39,Settled
TRD00007448,PAM0014,2023-09-23,GOLD,Alternative,Sell,3482,304.8009,1061316.86,408.14,Settled
TRD00007449,PAM0014,2023-10-31,MSFT,Equity,Buy,3380,93.4067,315714.79,69.37,Settled
TRD00007450,PAM0014,2022-01-13,US10Y,Fixed Income,Sell,7443,222.304,1654608.93,800.14,Pending
TRD00007451,PAM0014,2021-03-21,GS,Equity,Buy,7008,325.3309,2279918.93,1572.03,Settled
TRD00007452,PAM0014,2024-12-10,US10Y,Fixed Income,Sell,9180,197.663,1814546.13,607.99,Settled
TRD00007453,PAM0014,2022-12-16,OIL,Alternative,Buy,341,466.6716,159135.01,54.47,Settled
TRD00007454,PAM0014,2021-10-12,OIL,Alternative,Sell,8966,397.4736,3563747.89,2515.98,Failed
TRD00007455,PAM0014,2020-03-11,IG_CORP,Fixed Income,Sell,3143,86.182,270870.01,190.96,Settled
TRD00007456,PAM0014,2024-04-02,US2Y,Fixed Income,Sell,740,148.483,109877.44,69.49,Settled
TRD00007457,PAM0014,2023-07-03,AAPL,Equity,Buy,455,349.2086,158889.9,57.28,Settled
TRD00007458,PAM0014,2020-11-27,OIL,Alternative,Buy,4518,380.5547,1719346.02,1628.11,Settled
TRD00007459,PAM0014,2020-12-03,TIPS,Fixed Income,Buy,4059,78.6736,319335.94,34.16,Settled
TRD00007460,PAM0014,2024-09-21,GOOGL,Equity,Sell,5646,468.271,2643858.05,1953.88,Settled
TRD00007461,PAM0014,2020-06-20,TIPS,Fixed Income,Sell,9556,471.7859,4508385.95,1661.1,Settled
TRD00007462,PAM0014,2022-09-04,TIPS,Fixed Income,Buy,294,70.4741,20719.38,17.72,Settled
TRD00007463,PAM0014,2022-05-15,AAPL,Equity,Sell,7315,328.2986,2401504.34,735.23,Settled
TRD00007464,PAM0014,2020-02-04,AMZN,Equity,Sell,9742,200.0664,1949046.67,369.49,Settled
TRD00007465,PAM0014,2021-10-30,HY_CORP,Fixed Income,Sell,2336,272.2594,635998.05,524.49,Settled
TRD00007466,PAM0014,2020-10-15,JPM,Equity,Sell,599,238.4276,142818.15,44.78,Settled
TRD00007467,PAM0014,2024-08-10,GS,Equity,Buy,7684,483.1846,3712790.29,1956.29,Settled
TRD00007468,PAM0014,2020-02-20,AAPL,Equity,Sell,8161,294.5244,2403613.75,256.84,Settled
TRD00007469,PAM0014,2023-06-18,JPM,Equity,Sell,5062,238.4193,1206878.71,889.95,Settled
TRD00007470,PAM0014,2022-03-21,HY_CORP,Fixed Income,Buy,8629,280.3666,2419283.64,1781.33,Pending
TRD00007471,PAM0014,2023-07-27,US10Y,Fixed Income,Sell,8575,273.3671,2344122.96,1095.21,Settled
TRD00007472,PAM0014,2024-05-12,GOOGL,Equity,Sell,129,256.2151,33051.74,21.14,Settled
TRD00007473,PAM0014,2024-04-21,US2Y,Fixed Income,Sell,9716,272.1339,2644052.76,1763.9,Settled
TRD00007474,PAM0014,2020-04-01,BTC,Alternative,Buy,5622,174.1632,979145.44,815.66,Settled
TRD00007475,PAM0014,2023-01-20,HY_CORP,Fixed Income,Sell,7328,265.7763,1947609.09,1534.15,Settled
TRD00007476,PAM0014,2022-06-14,IG_CORP,Fixed Income,Buy,7356,81.8962,602428.26,549.12,Settled
TRD00007477,PAM0014,2021-06-29,HY_CORP,Fixed Income,Buy,9719,194.6412,1891717.44,1148.35,Settled
TRD00007478,PAM0014,2023-05-31,BTC,Alternative,Sell,4582,410.2085,1879575.12,1254.09,Failed
TRD00007479,PAM0014,2024-10-27,IG_CORP,Fixed Income,Buy,6294,495.4659,3118462.08,2837.02,Settled
TRD00007480,PAM0014,2020-12-02,US10Y,Fixed Income,Sell,2431,488.3123,1187087.12,490.54,Settled
TRD00007481,PAM0014,2022-05-21,US2Y,Fixed Income,Sell,4534,471.5425,2137973.63,525.97,Pending
TRD00007482,PAM0014,2020-09-24,AMZN,Equity,Sell,4422,338.5302,1496980.61,927.73,Settled
TRD00007483,PAM0014,2024-11-12,AAPL,Equity,Buy,1180,443.7326,523604.47,278.99,Settled
TRD00007484,PAM0014,2024-09-05,TIPS,Fixed Income,Sell,8402,344.8834,2897710.31,781.15,Settled
TRD00007485,PAM0014,2024-03-19,JPM,Equity,Buy,5660,195.1976,1104818.61,963.23,Settled
TRD00007486,PAM0014,2022-12-01,MSFT,Equity,Sell,3031,332.2197,1006957.83,256.14,Settled
TRD00007487,PAM0014,2024-10-14,MSFT,Equity,Sell,4607,274.3955,1264139.85,764.94,Settled
TRD00007488,PAM0014,2024-12-01,GOOGL,Equity,Sell,9264,150.7427,1396480.11,179.04,Settled
TRD00007489,PAM0014,2021-03-01,OIL,Alternative,Sell,127,209.9263,26660.64,9.51,Settled
TRD00007490,PAM0014,2020-04-21,BRK.B,Equity,Buy,8830,239.5396,2115134.33,2047.42,Settled
TRD00007491,PAM0014,2024-07-18,OIL,Alternative,Buy,6671,413.531,2758665.02,1346.12,Settled
TRD00007492,PAM0014,2023-01-27,US2Y,Fixed Income,Sell,2415,293.1861,708044.4,706.98,Settled
TRD00007493,PAM0014,2020-09-14,US10Y,Fixed Income,Sell,4420,428.9047,1895758.98,1448.02,Settled
TRD00007494,PAM0014,2023-02-07,AMZN,Equity,Sell,4941,337.5655,1667911.35,1170.73,Settled
TRD00007495,PAM0014,2023-04-20,US10Y,Fixed Income,Sell,4390,201.9411,886521.27,206.15,Settled
TRD00007496,PAM0014,2020-06-09,BTC,Alternative,Sell,6681,387.4628,2588638.84,425.1,Settled
TRD00007497,PAM0014,2023-03-02,BTC,Alternative,Buy,9238,252.2709,2330478.48,382.33,Settled
TRD00007498,PAM0014,2022-11-30,BTC,Alternative,Sell,8901,102.9101,916002.78,473.86,Settled
TRD00007499,PAM0014,2024-04-30,MSFT,Equity,Buy,3169,408.7415,1295301.97,440.59,Settled
TRD00007500,PAM0014,2022-11-03,GOOGL,Equity,Sell,8338,110.924,924884.47,194.2,Settled
TRD00007501,PAM0014,2024-07-16,US10Y,Fixed Income,Buy,6604,298.0997,1968650.33,637.72,Settled
TRD00007502,PAM0014,2020-10-24,US2Y,Fixed Income,Sell,4478,462.0227,2068937.62,1050.42,Settled
TRD00007503,PAM0014,2020-06-20,IG_CORP,Fixed Income,Buy,4594,184.6237,848161.12,583.89,Settled
TRD00007504,PAM0014,2023-10-19,TIPS,Fixed Income,Sell,9906,266.7304,2642231.58,2013.18,Settled
TRD00007505,PAM0014,2021-11-05,IG_CORP,Fixed Income,Buy,8670,52.4531,454768.78,345.1,Settled
TRD00007506,PAM0014,2021-02-27,GOLD,Alternative,Sell,9299,400.1741,3721219.32,750.12,Settled
TRD00007507,PAM0014,2023-03-18,GOLD,Alternative,Buy,8099,269.2408,2180581.42,1689.69,Settled
TRD00007508,PAM0014,2020-02-05,BTC,Alternative,Sell,3086,29.8019,91968.73,81.75,Settled
TRD00007509,PAM0014,2020-01-21,GS,Equity,Buy,9081,470.8194,4275511.28,1181.17,Settled
TRD00007510,PAM0015,2023-02-07,META,Equity,Buy,4152,490.83,2037926.12,1597.3,Settled
TRD00007511,PAM0015,2024-08-13,BTC,Alternative,Buy,3523,469.8147,1655157.29,245.03,Settled
TRD00007512,PAM0015,2022-09-28,META,Equity,Buy,9053,491.9473,4453599.35,506.35,Settled
TRD00007513,PAM0015,2023-01-09,AMZN,Equity,Buy,5573,399.3909,2225805.4,553.36,Settled
TRD00007514,PAM0015,2020-08-21,OIL,Alternative,Buy,8112,156.8751,1272570.45,1078.06,Settled
TRD00007515,PAM0015,2024-02-13,US10Y,Fixed Income,Sell,5845,133.5483,780590.05,394.57,Settled
TRD00007516,PAM0015,2023-10-23,GS,Equity,Sell,677,43.402,29383.14,12.48,Settled
